prix_reel,prix_pred,diff
10787,15484.70941314154,4697.70941314154
14499,20301.24656832764,5802.246568327639
10499,9938.53581510695,-560.4641848930496
19499,12842.320482782088,-6656.679517217912
9499,9139.466512163252,-359.53348783674846
37986,31269.966181541793,-6716.033818458207
15439,24426.889306570913,8987.889306570913
17999,17442.872207684377,-556.1277923156231
17799,22719.794121624236,4920.794121624236
18799,15274.199090879061,-3524.8009091209387
15399,16789.277656484624,1390.2776564846245
21999,24578.430486505364,2579.4304865053637
22499,25828.437103669494,3329.437103669494
18187,22335.222290408998,4148.222290408998
16980,14436.96314767333,-2543.0368523266698
17699,18447.910759554543,748.9107595545429
17980,19942.162970576013,1962.1629705760133
27999,22816.316947326097,-5182.683052673903
18999,22359.47299514984,3360.472995149841
12499,13930.540325436934,1431.540325436934
21499,24962.402534459186,3463.4025344591864
15499,22412.267386320193,6913.267386320193
17480,12861.342421545325,-4618.657578454675
19799,22648.89699424149,2849.8969942414915
16499,18142.129916993275,1643.1299169932754
26499,24670.846884176113,-1828.1531158238868
18986,25488.48592240476,6502.485922404761
14999,16665.74949106027,1666.749491060269
23299,32697.62475517654,9398.624755176541
18999,19250.201124055464,251.20112405546388
15280,17534.12358563023,2254.12358563023
13299,11750.349857275014,-1548.650142724986
24499,21421.33277622538,-3077.6672237746207
31499,26629.033226403182,-4869.966773596818
19999,22021.151734544357,2022.1517345443572
29480,27238.66264294261,-2241.3373570573895
15499,22296.76368833482,6797.7636883348205
19980,25846.768851516455,5866.7688515164555
17900,18133.983866714305,233.9838667143049
20499,19673.560787835173,-825.439212164827
10799,12312.67049220379,1513.6704922037898
15299,13948.467721679532,-1350.5322783204683
17499,22358.257166749994,4859.257166749994
21999,20386.889832771187,-1612.1101672288132
18969,13766.405082390691,-5202.594917609309
13279,17007.04078393752,3728.0407839375184
12990,15383.482211063598,2393.482211063598
19499,22624.402003476287,3125.402003476287
17280,17612.542538746944,332.54253874694405
20999,18865.891206146596,-2133.1087938534038
13299,12937.350027810135,-361.64997218986537
27999,25788.43634931456,-2210.563650685439
26499,25308.994510982113,-1190.0054890178872
15499,17271.68356898606,1772.68356898606
17999,24930.28566475301,6931.28566475301
18980,12866.570483664662,-6113.429516335338
18799,15732.088281214397,-3066.9117187856027
27299,26398.039269714893,-900.9607302851073
18299,16323.54504822501,-1975.4549517749892
17989,18097.995346078864,108.9953460788638
12280,11713.983491885087,-566.0165081149134
14479,14559.170065881706,80.17006588170625
15299,16581.006251591003,1282.006251591003
13380,10435.694083299002,-2944.305916700998
19499,22232.011898544522,2733.0118985445224
21499,23900.792096917074,2401.7920969170736
21499,25335.41868753194,3836.418687531939
14799,17147.933595156745,2348.9335951567446
22980,24278.4721809809,1298.4721809809016
16899,19151.813612850223,2252.813612850223
33499,29207.4670100957,-4291.532989904299
12678,10285.946567830782,-2392.0534321692176
25999,24179.125179005223,-1819.874820994777
25499,21915.749946387987,-3583.2500536120133
16999,18982.159197729332,1983.159197729332
18799,18948.385714441378,149.3857144413778
18799,17802.72187947766,-996.27812052234
17499,18349.455537731923,850.455537731923
14499,16396.78137044943,1897.7813704494292
20599,25228.16918338307,4629.16918338307
14899,18014.481374291896,3115.481374291896
24990,21534.040068891103,-3455.959931108897
15499,17841.82030223131,2342.82030223131
20499,21604.78514089693,1105.785140896929
11499,12701.505853756995,1202.5058537569948
20780,23248.800548433774,2468.8005484337737
15999,13594.973278012403,-2404.026721987597
15999,22530.16186320577,6531.161863205769
14999,13868.944283289129,-1130.055716710871
14999,18603.063902657348,3604.063902657348
17999,16415.740375494475,-1583.2596245055247
21799,26386.123768970596,4587.123768970596
20580,18427.271128157103,-2152.728871842897
18990,16704.445748235295,-2285.5542517647045
11999,12009.334745724664,10.334745724663662
25499,25472.07779967463,-26.922200325370795
14979,17311.597537058467,2332.5975370584674
18999,17656.71991614552,-1342.280083854479
18999,17080.98434100762,-1918.015658992379
16900,17559.27522138955,659.275221389551
11989,13782.863975627952,1793.8639756279517
22299,23483.306968199162,1184.306968199162
13999,16860.889949235556,2861.889949235556
24799,24257.80309818352,-541.1969018164782
12480,14923.067505955614,2443.0675059556143
18990,22265.246294161778,3275.2462941617778
27999,26022.969647644855,-1976.0303523551447
21499,18990.331794236066,-2508.6682057639337
15279,17163.509637957224,1884.5096379572242
37799,29207.953341455635,-8591.046658544365
38699,29207.4670100957,-9491.532989904299
27999,26650.58026764536,-1348.4197323546396
15299,14861.182183451372,-437.8178165486279
21699,24915.963245453368,3216.9632454533676
16499,21518.174059638346,5019.174059638346
10499,11142.192491672042,643.1924916720418
23999,24834.497386795385,835.497386795385
23299,26516.717560822315,3217.717560822315
14799,16914.764586631187,2115.764586631187
15999,18010.820449809908,2011.8204498099076
31799,26837.696258381664,-4961.303741618336
28499,32082.18585845695,3583.185858456949
15900,13400.737324509682,-2499.2626754903176
12999,12895.260549759745,-103.73945024025488
12999,16990.294076489386,3991.2940764893865
18499,22504.642906091452,4005.6429060914525
12850,18717.2432963482,5867.243296348199
26799,26098.107842755337,-700.8921572446634
15280,22182.57304577074,6902.57304577074
17299,18612.66894701613,1313.668947016129
9999,12551.445750651093,2552.4457506510935
29499,35511.429860222604,6012.4298602226045
17990,20732.966126951716,2742.9661269517164
29499,33765.97317012123,4266.9731701212295
25299,24852.37006427312,-446.6299357268799
17999,19726.259617717536,1727.2596177175365
21979,23042.147430336045,1063.1474303360446
22899,15806.565137332287,-7092.434862667713
12900,15302.95398390065,2402.95398390065
15499,16990.0109252992,1491.0109252992006
33999,29147.891418503244,-4851.1085814967555
17499,20728.067422633187,3229.0674226331867
11499,14663.428245581652,3164.428245581652
15280,15101.139908808665,-178.8600911913345
15379,21272.804556058654,5893.804556058654
30499,26618.09077080457,-3880.9092291954294
14499,11882.329256828587,-2616.670743171413
19477,26713.922319306075,7236.922319306075
24999,24933.587401382836,-65.4125986171639
19499,20767.172819082283,1268.1728190822832
19499,18967.85531329354,-531.1446867064587
16999,17747.971789045652,748.9717890456523
12873,14667.743541987955,1794.7435419879548
37990,29196.524554497086,-8793.475445502914
13999,20050.155971099375,6051.155971099375
26499,25111.219930600335,-1387.780069399665
21980,20036.26106312081,-1943.7389368791883
26499,21420.059612942947,-5078.940387057053
12480,15360.765729900177,2880.7657299001767
14578,14431.994415257814,-146.00558474218633
13478,13911.24681542707,433.24681542707003
17999,18546.176572827004,547.1765728270038
12479,15281.007386870278,2802.0073868702784
15980,20176.154217962463,4196.154217962463
22499,21449.860848021624,-1049.1391519783756
16988,20325.14189092422,3337.14189092422
16999,17087.80162094872,88.80162094872139
17499,18824.382483868256,1325.3824838682558
28499,25062.357944379,-3436.6420556209996
17299,17949.069806380183,650.0698063801829
32199,26629.641140603107,-5569.3588593968925
18990,19541.96440545737,551.9644054573691
19499,17963.611511338422,-1535.3884886615779
20285,20715.581759507266,430.5817595072658
17499,22184.636871251983,4685.636871251983
12899,10934.164252458391,-1964.8357475416087
18999,17006.11670010547,-1992.883299894529
14499,18100.102239868822,3601.102239868822
19999,18294.816606738925,-1704.1833932610753
16799,18811.386839135324,2012.3868391353244
16999,16535.16952091681,-463.83047908318986
19499,18020.012509808825,-1478.9874901911753
11980,12892.634078212788,912.6340782127882
11990,9899.60020220152,-2090.39979779848
23699,23814.52550288212,115.52550288211933
15490,15815.992690736177,325.9926907361769
17299,19141.31113526917,1842.3111352691703
18799,20916.104429412215,2117.104429412215
12480,14594.793837997193,2114.793837997193
20499,21584.074864082173,1085.074864082173
26499,19768.596992259943,-6730.403007740057
14290,13010.799159395367,-1279.2008406046334
21999,25449.327986889246,3450.327986889246
13980,16434.647058477312,2454.6470584773124
11579,12855.781038415002,1276.7810384150016
12499,15058.111129528254,2559.1111295282535
17399,18143.385730903337,744.3857309033374
14980,11270.865988077536,-3709.134011922464
16999,20207.44970181913,3208.4497018191287
25799,25562.292266943205,-236.7077330567954
16499,17856.531825869446,1357.531825869446
19999,17676.748617971163,-2322.251382028837
15990,17792.579252037547,1802.5792520375471
13999,16269.389432710474,2270.3894327104736
13999,17153.24844355861,3154.2484435586084
17389,18351.768184526663,962.7681845266634
23480,21098.40875322628,-2381.5912467737217
18999,20826.487109894675,1827.487109894675
21900,20991.112448305103,-908.8875516948974
32999,26629.641140603107,-6369.3588593968925
30870,29202.603696496313,-1667.3963035036868
18299,15971.733283153166,-2327.2667168468342
17299,17257.857921785275,-41.14207821472519
17999,18744.599767681873,745.5997676818733
11999,16347.653642055178,4348.653642055178
21799,28916.284369373054,7117.284369373054
14499,18710.42155036375,4211.42155036375
20799,24574.66103604003,3775.66103604003
21499,25075.231409964894,3576.231409964894
10488,9496.685157078482,-991.314842921518
25999,24217.69129509888,-1781.3087049011192
25980,33270.67155858887,7290.671558588867
13499,15818.633609047649,2319.633609047649
16499,13535.69427689259,-2963.305723107411
16999,17173.85761863837,174.85761863836888
14999,18203.772416865468,3204.7724168654677
22799,24996.91823930655,2197.9182393065494
20299,22175.65318037558,1876.6531803755788
28299,25067.22125797838,-3231.778742021619
22499,18510.3530356774,-3988.646964322601
26799,23611.711504079543,-3187.2884959204566
14980,18857.684915812864,3877.6849158128643
23278,19341.49332981213,-3936.5066701878714
32499,31329.787843986393,-1169.2121560136075
21499,23804.434127163397,2305.4341271633966
18499,15401.37141062228,-3097.6285893777203
29299,37502.37574353534,8203.37574353534
30499,28662.832726892993,-1836.1672731070066
17999,19113.542011912774,1114.542011912774
26990,26936.33217604238,-53.667823957621295
26879,25654.816808171483,-1224.183191828517
22499,26966.452485925354,4467.452485925354
24999,21960.857180022274,-3038.1428199777256
13399,9925.242967701273,-3473.7570322987267
25872,34607.70461061707,8735.704610617067
26699,26017.455377256792,-681.5446227432076
12499,19176.34010013005,6677.340100130052
21499,13995.951893348647,-7503.048106651353
16851,16859.990518422957,8.990518422957393
16499,17054.193225528616,555.1932255286156
19999,21556.85910307637,1557.859103076371
15499,14660.530064536633,-838.4699354633667
15999,19118.635051909674,3119.635051909674
39900,39325.87517762437,-574.1248223756265
13480,16301.403811928325,2821.403811928325
23799,26509.42259042324,2710.4225904232408
17499,20329.62431513844,2830.6243151384406
18499,23326.37575621225,4827.375756212248
10299,12402.398628112427,2103.398628112427
14299,17505.157418313953,3206.157418313953
14999,15813.453782768222,814.4537827682216
14980,16390.62096345757,1410.6209634575716
25980,30700.110315706144,4720.110315706144
15999,21004.418804239016,5005.418804239016
17490,15884.352590596733,-1605.6474094032674
28999,24544.784274262835,-4454.2157257371655
14499,15074.281647246207,575.2816472462073
20380,29901.948932570638,9521.948932570638
35299,31358.23822854279,-3940.7617714572116
26299,27039.27504640834,740.2750464083401
36299,32471.693877121757,-3827.3061228782426
37990,26144.67407046944,-11845.325929530562
10999,14098.830555135104,3099.830555135104
26999,31058.587449184168,4059.587449184168
15799,17730.515391672227,1931.5153916722265
25497,29642.336999868858,4145.336999868858
26580,34713.37353784614,8133.373537846142
26490,23091.4723534937,-3398.5276465063
12480,15139.971292488142,2659.9712924881424
25980,21316.714198956037,-4663.285801043963
14999,17283.768505984448,2284.768505984448
15999,18242.678925660537,2243.678925660537
9199,8173.707135600667,-1025.2928643993328
20199,18973.85676805292,-1225.1432319470805
12289,18048.029644750033,5759.029644750033
17499,18296.01074982502,797.0107498250218
20499,29830.701388339665,9331.701388339665
40990,26746.453026383493,-14243.546973616507
18900,20256.792709846384,1356.7927098463842
24989,25117.177489759582,128.1774897595824
16999,15597.895668515997,-1401.1043314840026
16799,16351.236384343036,-447.76361565696425
23499,21369.008769395325,-2129.9912306046754
15990,16828.164655365996,838.1646553659957
31999,29275.826909956253,-2723.173090043747
21999,23316.968203817778,1317.968203817778
25499,25271.95244505998,-227.04755494002166
31999,32437.73969543139,438.73969543139174
38990,33460.38640182432,-5529.613598175682
11696,12775.957952473422,1079.9579524734218
14999,12895.255371517767,-2103.7446284822327
26999,24968.214202484258,-2030.7857975157422
33999,25914.198976775202,-8084.801023224798
13499,15913.732747190614,2414.7327471906137
15499,15330.708232906996,-168.29176709300373
11799,18973.85124676302,7174.851246763021
21799,20020.892169014827,-1778.1078309851728
14999,16947.70009698456,1948.7000969845612
24999,25495.608388760433,496.6083887604327
16987,20447.940559308667,3460.9405593086667
12799,11093.924447246076,-1705.075552753924
13200,17010.65594923882,3810.6559492388187
22240,28099.511100753112,5859.511100753112
21499,25661.61162550236,4162.611625502359
23990,23348.971369298633,-641.0286307013666
12799,14394.303734862588,1595.3037348625876
16499,20636.32318711976,4137.32318711976
22990,26505.972262286556,3515.9722622865556
14990,18499.961654350405,3509.9616543504053
37499,29208.074924295623,-8290.925075704377
15999,17106.93057477563,1107.9305747756298
22499,26655.06501101653,4156.06501101653
25990,28643.14495028177,2653.1449502817704
15799,10828.157455274271,-4970.842544725729
17499,17852.64117498994,353.64117498994165
40900,20325.123227312648,-20574.876772687352
17799,17717.5492004846,-81.45079951540174
11799,11291.604362730664,-507.39563726933557
13417,14327.311590031073,910.3115900310731
20999,18183.325142473048,-2815.674857526952
36265,29196.524554497086,-7068.475445502914
11399,14589.917085115358,3190.9170851153576
11799,8566.698014036272,-3232.301985963728
12980,13983.475318554621,1003.4753185546215
35999,28204.952133936797,-7794.047866063203
11999,12569.145541659616,570.1455416596164
19980,25986.724139621183,6006.724139621183
20299,25332.992386600545,5033.992386600545
17279,16510.49039480916,-768.5096051908404
33499,33925.72476082052,426.7247608205216
14499,18393.57666936388,3894.57666936388
15999,16510.288439365817,511.2884393658169
17490,21503.652124981145,4013.652124981145
10999,9470.036814798928,-1528.9631852010716
17999,22999.485064828776,5000.485064828776
16450,13393.841945275162,-3056.1580547248377
15299,18218.97027186354,2919.9702718635417
28990,26144.67407046944,-2845.3259295305616
19499,25566.77739274018,6067.7773927401795
26499,25537.12461906639,-961.8753809336085
35999,29208.074924295623,-6790.925075704377
17799,18967.588731708653,1168.5887317086526
14299,15747.107774540502,1448.1077745405019
24999,23901.643176796966,-1097.3568232030339
32988,20470.265298294435,-12517.734701705565
13999,13500.30511245582,-498.69488754417944
27799,21705.4145383868,-6093.585461613198
18799,14839.61037409695,-3959.38962590305
17799,30384.573062209027,12585.573062209027
17299,19071.779190080433,1772.7791900804332
16499,18536.531210620866,2037.5312106208657
10799,15827.56047500493,5028.56047500493
26690,25253.48580262823,-1436.5141973717691
9588,13536.406622553637,3948.406622553637
20499,23677.48782051121,3178.487820511211
28578,33608.452600602635,5030.452600602635
18499,31359.27833454703,12860.27833454703
11999,13474.164801859131,1475.1648018591313
16799,18971.38121565309,2172.381215653091
11999,12016.87288180371,17.872881803710698
14499,16040.327362179487,1541.327362179487
39499,29912.718143642946,-9586.281856357054
27499,25834.546207032123,-1664.4537929678772
31499,27422.663535980777,-4076.336464019223
37500,28980.38578703565,-8519.614212964349
13480,9079.751349504299,-4400.248650495701
11499,10831.886548514358,-667.1134514856421
25999,25777.46663272523,-221.53336727476926
13999,16052.344553424262,2053.344553424262
17280,16885.53646919497,-394.46353080503104
10980,16901.868212215206,5921.868212215206
11799,20155.933041885975,8356.933041885975
30799,27751.27759664061,-3047.7224033593884
11499,12547.190351251633,1048.1903512516328
38290,35729.621966579354,-2560.378033420646
9800,7133.453247030815,-2666.546752969185
22999,22405.745135980553,-593.2548640194473
13799,19466.269117351858,5667.269117351858
16999,21931.258232724078,4932.258232724078
17990,20944.30305491103,2954.30305491103
33599,26054.72982507206,-7544.27017492794
33980,25948.182379346064,-8031.817620653936
14980,15121.790706418755,141.79070641875478
18999,26950.632895019095,7951.632895019095
26586,26458.722546149664,-127.27745385033631
31499,26629.033226403182,-4869.966773596818
18990,19011.35509144312,21.355091443121637
14799,15721.17240721991,922.1724072199104
27699,30268.22118951594,2569.2211895159417
24999,18638.123161218762,-6360.876838781238
16999,17628.585701221247,629.5857012212473
21799,24209.76443710715,2410.764437107151
14599,11314.375493413161,-3284.624506586839
33950,28357.224770800938,-5592.775229199062
17279,18707.068762428535,1428.0687624285347
16898,18422.89216724431,1524.8921672443103
36790,33084.487400197315,-3705.512599802685
13299,16665.579672380376,3366.579672380376
16199,16810.311487801962,611.3114878019624
14599,14649.870864510218,50.87086451021787
24499,16788.24851189354,-7710.75148810646
37999,34252.39615153622,-3746.603848463783
28980,32060.54411293969,3080.5441129396895
18999,24158.69926188781,5159.69926188781
10999,15595.766742065978,4596.766742065978
15499,23383.35205202356,7884.352052023562
16439,19368.664975409127,2929.664975409127
15970,22790.384280378188,6820.384280378188
29990,23358.9651355701,-6631.034864429901
26690,25175.05092159225,-1514.9490784077498
19980,21547.583667632163,1567.5836676321633
12999,13217.468515001388,218.46851500138837
34490,29207.4670100957,-5282.532989904299
23799,36544.74897796927,12745.74897796927
14999,17953.81153713958,2954.8115371395797
17999,17611.78556898045,-387.21443101955083
15799,18628.471728381373,2829.4717283813734
23980,23595.94471957272,-384.0552804272811
18279,24736.883268230187,6457.883268230187
18999,17862.532275711084,-1136.4677242889156
19980,21741.1569881701,1761.1569881700998
24499,22699.15228359832,-1799.8477164016804
17990,20638.079980179373,2648.079980179373
17499,21839.09844001575,4340.09844001575
11911,16024.378309818578,4113.378309818578
34999,24769.326079391467,-10229.673920608533
21474,24188.879067194703,2714.8790671947027
16490,18522.711941963018,2032.711941963018
36799,28906.136381681154,-7892.863618318846
18999,19942.520693492683,943.5206934926828
25499,26487.976169616704,988.9761696167043
35999,29196.524554497086,-6802.475445502914
14980,17913.594163332444,2933.5941633324437
22890,23547.50270771103,657.5027077110317
29799,26681.251377754685,-3117.7486222453153
37999,30734.339454227687,-7264.660545772313
13999,19215.003443245154,5216.003443245154
23499,27263.35813922484,3764.3581392248416
19990,16880.042663692642,-3109.9573363073578
19990,16565.192221352532,-3424.807778647468
10980,13427.59857414503,2447.5985741450295
14299,19870.145611457774,5571.145611457774
23399,18418.881529772356,-4980.118470227644
24999,31298.122035932807,6299.122035932807
26799,23591.893883587865,-3207.1061164121347
20799,16860.16871323612,-3938.8312867638815
15999,17973.3863743771,1974.3863743770999
14799,15317.207244333931,518.2072443339312
27999,25052.876307062863,-2946.123692937137
16490,20585.863403353975,4095.8634033539747
16999,20767.933154865685,3768.9331548656846
14499,17208.50872803398,2709.5087280339794
22499,24526.36615242705,2027.36615242705
21799,21529.84891744904,-269.1510825509613
12299,20291.11145962593,7992.111459625929
39890,29622.28927055385,-10267.71072944615
27514,20866.16686524412,-6647.8331347558815
21979,21378.267350421447,-600.7326495785528
13599,12576.62683781036,-1022.3731621896404
14599,15273.555921980966,674.5559219809656
21999,27297.273832855662,5298.2738328556625
20900,22093.0583421338,1193.0583421338015
15499,17364.98584309416,1865.9858430941604
13979,10874.921981876923,-3104.0780181230766
11478,11443.096581351476,-34.903418648524166
34880,28357.60295860334,-6522.39704139666
35299,31188.35186147892,-4110.648138521079
28999,27385.005722121125,-1613.9942778788754
15999,14549.938328044127,-1449.061671955873
15999,17677.210576174613,1678.2105761746134
11790,9306.629477859626,-2483.3705221403743
28599,17049.789592679394,-11549.210407320606
32999,27916.122227336804,-5082.877772663196
11499,12078.515381675903,579.515381675903
24499,23901.886342476937,-597.113657523063
12779,15398.707837015845,2619.707837015845
36990,38157.59620232263,1167.5962023226311
21499,16182.844150964364,-5316.1558490356365
11499,13392.191089144606,1893.191089144606
40999,31449.889989568248,-9549.110010431752
19799,21648.62448310226,1849.6244831022595
13999,12565.805965051728,-1433.194034948272
23299,20213.20108226509,-3085.798917734912
31799,25654.816808171483,-6144.183191828517
16299,13528.399009532735,-2770.6009904672646
21289,21025.509857910467,-263.49014208953304
17499,20289.763131850006,2790.763131850006
29900,30588.17592072618,688.1759207261784
23999,24056.475354451475,57.47535445147514
35799,23233.256740066496,-12565.743259933504
19999,14165.316789447197,-5833.683210552803
25599,21881.868721125426,-3717.1312788745745
23980,32162.37369291848,8182.3736929184815
30999,32481.97414886286,1482.9741488628606
14880,16735.416458371445,1855.4164583714446
35499,28298.692503564926,-7200.307496435074
15979,14556.263158469688,-1422.7368415303117
14299,13012.88776799803,-1286.1122320019695
16990,19288.95793600846,2298.957936008461
36999,31136.71138891867,-5862.288611081331
12280,13731.55567410653,1451.5556741065302
18799,18733.11752055429,-65.88247944571049
31290,28965.517158526345,-2324.482841473655
14499,17542.25362379171,3043.2536237917084
11999,8053.258859023281,-3945.741140976719
23999,20395.35994751619,-3603.64005248381
16578,13197.848810972446,-3380.151189027554
18399,19541.59129589842,1142.591295898419
41999,33544.76489277363,-8454.23510722637
15999,19662.993105143465,3663.993105143465
13821,14886.592653960235,1065.592653960235
18799,23995.183781390973,5196.183781390973
15499,16753.011173611754,1254.0111736117542
40499,31118.45516777023,-9380.54483222977
16999,22188.144156087106,5189.144156087106
12679,14973.989243541364,2294.989243541364
13978,11745.333533326677,-2232.666466673323
21499,19651.0996871479,-1847.9003128521
12199,9179.500809876025,-3019.4991901239755
28980,35691.8722340422,6711.872234042203
33477,26485.592353786258,-6991.407646213742
14999,9065.736007503358,-5933.2639924966425
16999,22078.187525779587,5079.187525779587
11999,8622.13978906925,-3376.8602109307503
16999,17357.66399413018,358.6639941301801
17999,24731.733008443494,6732.733008443494
9989,10819.984526430399,830.9845264303985
22900,24386.47545276332,1486.4754527633195
20280,21328.159887857026,1048.1598878570258
16499,15949.140232191035,-549.8597678089645
12480,10048.522789203678,-2431.4772107963217
12299,12644.240336124249,345.24033612424864
16299,9563.925988879862,-6735.074011120138
13999,16290.569499887244,2291.569499887244
23499,23957.128734901602,458.128734901602
9299,13308.209071184992,4009.2090711849924
22999,30277.069345742133,7278.069345742133
14799,13064.92522351144,-1734.07477648856
38690,28981.37724490628,-9708.622755093718
34999,28485.457185063722,-6513.542814936278
13299,20575.980053709845,7276.980053709845
13299,11147.658541229372,-2151.3414587706284
30599,26628.668477883228,-3970.3315221167722
29499,25011.535951058875,-4487.464048941125
14190,17038.987109490066,2848.9871094900664
25499,25031.583170410424,-467.4168295895761
17499,18025.31568633298,526.3156863329787
23299,20761.4046684732,-2537.5953315268016
17999,20605.390337088724,2606.3903370887238
16480,17215.66867631062,735.668676310619
19499,16223.30953635631,-3275.6904636436902
24299,21372.82122307152,-2926.1787769284783
14980,10713.634978010028,-4266.365021989972
31499,24404.577559437665,-7094.422440562335
22199,25541.62854001412,3342.6285400141205
12499,14559.777980081628,2060.777980081628
11999,17777.35733818171,5778.357338181711
17499,14980.090200956312,-2518.9097990436876
18980,13364.209047721633,-5615.790952278367
19490,21013.60310063097,1523.6031006309713
12480,11281.183378097367,-1198.8166219026334
9799,7215.999105041967,-2583.0008949580333
14499,15252.564370965087,753.5643709650867
23799,18407.60209660796,-5391.3979033920405
11280,17627.960932603237,6347.960932603237
16990,20861.680550097095,3871.680550097095
19999,18643.705485272127,-1355.2945147278733
9699,16951.776741278594,7252.776741278594
18912,25905.993516297214,6993.993516297214
15999,13323.08368510065,-2675.9163148993503
21499,21385.972634675596,-113.02736532440395
19999,12941.045748849585,-7057.954251150415
38999,32593.97895315555,-6405.021046844449
28999,23871.520593844183,-5127.479406155817
14090,12238.345512626423,-1851.6544873735766
34999,26266.256910454038,-8732.743089545962
38999,29207.4670100957,-9791.532989904299
28660,24191.810494636786,-4468.189505363214
33499,34005.79358271278,506.79358271278033
13999,15495.844265123067,1496.844265123067
35599,27997.35300372897,-7601.646996271029
18499,14356.812667595115,-4142.187332404885
7499,11137.594044075553,3638.594044075553
26999,21282.414016372117,-5716.585983627883
30499,26627.574232323368,-3871.425767676632
27499,21054.132974465392,-6444.867025534608
27799,20364.61777418738,-7434.38222581262
16999,17279.14835806503,280.14835806503106
20999,20548.26168893972,-450.73831106027865
21490,31144.268952250837,9654.268952250837
29299,22486.151888684053,-6812.848111315947
27299,25253.48580262823,-2045.5141973717691
9799,9038.431172136048,-760.5688278639518
13999,15587.63930931144,1588.6393093114402
19680,26219.79844387166,6539.798443871659
37699,26237.825321048396,-11461.174678951604
18489,21561.541338411855,3072.5413384118547
12650,9998.849164779785,-2651.1508352202145
24999,23812.12160081735,-1186.8783991826494
26299,23072.73035847313,-3226.2696415268692
17999,16590.992156585755,-1408.0078434142451
31490,26752.588270392444,-4737.4117296075565
21999,18598.972976780264,-3400.0270232197363
10499,12652.348258965085,2153.348258965085
17280,18322.30595866441,1042.3059586644085
11499,14668.945931105347,3169.945931105347
10580,17068.213344428746,6488.2133444287465
37499,32180.84602355567,-5318.15397644433
18999,20552.866550215378,1553.866550215378
14489,23782.21152363744,9293.211523637441
12690,15680.137315022737,2990.1373150227373
18299,23211.10430737076,4912.104307370759
19299,22434.3545852979,3135.3545852979005
14877,17076.929216605735,2199.929216605735
17799,15990.551744785873,-1808.4482552141271
14499,15459.069765576509,960.0697655765089
14499,16002.73138605934,1503.7313860593404
25699,28133.59126790631,2434.5912679063113
21999,25233.41633785407,3234.416337854069
30999,26632.58600732764,-4366.413992672358
9579,9670.471065360241,91.47106536024148
17480,21371.3460881265,3891.346088126498
13999,14915.407787036585,916.4077870365854
20999,22258.802403642592,1259.8024036425923
31990,27057.91501602698,-4932.084983973022
17799,19701.929610438165,1902.9296104381647
34890,26402.108343362688,-8487.891656637312
15799,17038.29275205554,1239.2927520555386
25299,27977.487542268045,2678.487542268045
